# FONLL heavy quark hadroproduction cross section, calculated on Fri Aug 23 01:35:11 CEST 2019
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = bottom
# final state = lepton from B->D->l. NP params (cm,lm,hm) = 24.2, 26.7, 22.2
# BR(q->meson) = 1
# BR(B->D->l) = 0.096
# ebeam1 = 6500, ebeam2 = 6500
# PDF set = CTEQ6.6
# ptmin = 0.5
# ptmax = 299.5
# etamin = -1
# etamax = 1
# Uncertainties from scales, masses, PDFs combined quadratically
# cross section is ds/dpt (pb/GeV)
# pt      central      min       max       min_sc     max_sc     min_mass   max_mass     min_pdf    max_pdf
 161.5000 2.0275e-03 1.7556e-03 2.2852e-03 1.8557e-03 2.1744e-03 2.0131e-03 2.0429e-03 1.8173e-03 2.2387e-03
 162.5000 1.9488e-03 1.6849e-03 2.1960e-03 1.7827e-03 2.0899e-03 1.9334e-03 1.9622e-03 1.7443e-03 2.1514e-03
 163.5000 1.8710e-03 1.6181e-03 2.1087e-03 1.7126e-03 2.0064e-03 1.8576e-03 1.8845e-03 1.6742e-03 2.0659e-03
 164.5000 1.7971e-03 1.5529e-03 2.0276e-03 1.6445e-03 1.9267e-03 1.7827e-03 1.8106e-03 1.6070e-03 1.9872e-03
 165.5000 1.7261e-03 1.4902e-03 1.9478e-03 1.5782e-03 1.8499e-03 1.7126e-03 1.7395e-03 1.5427e-03 1.9094e-03
 166.5000 1.6589e-03 1.4324e-03 1.8723e-03 1.5178e-03 1.7779e-03 1.6464e-03 1.6723e-03 1.4822e-03 1.8355e-03
 167.5000 1.5946e-03 1.3764e-03 1.8005e-03 1.4582e-03 1.7088e-03 1.5830e-03 1.6070e-03 1.4246e-03 1.7654e-03
 168.5000 1.5331e-03 1.3225e-03 1.7308e-03 1.4016e-03 1.6426e-03 1.5216e-03 1.5446e-03 1.3690e-03 1.6973e-03
 169.5000 1.4736e-03 1.2703e-03 1.6664e-03 1.3478e-03 1.5802e-03 1.4630e-03 1.4851e-03 1.3142e-03 1.6339e-03
 170.5000 1.4170e-03 1.2211e-03 1.6024e-03 1.2960e-03 1.5187e-03 1.4054e-03 1.4285e-03 1.2634e-03 1.5715e-03
 171.5000 1.3632e-03 1.1735e-03 1.5416e-03 1.2461e-03 1.4611e-03 1.3517e-03 1.3738e-03 1.2144e-03 1.5120e-03
 172.5000 1.3104e-03 1.1275e-03 1.4841e-03 1.1981e-03 1.4054e-03 1.3008e-03 1.3210e-03 1.1664e-03 1.4554e-03
 173.5000 1.2605e-03 1.0843e-03 1.4280e-03 1.1530e-03 1.3517e-03 1.2509e-03 1.2710e-03 1.1213e-03 1.4006e-03
 174.5000 1.2134e-03 1.0427e-03 1.3735e-03 1.1098e-03 1.2998e-03 1.2038e-03 1.2230e-03 1.0781e-03 1.3478e-03
 175.5000 1.1664e-03 1.0032e-03 1.3231e-03 1.0675e-03 1.2509e-03 1.1587e-03 1.1770e-03 1.0368e-03 1.2979e-03
 176.5000 1.1232e-03 9.6399e-04 1.2737e-03 1.0272e-03 1.2038e-03 1.1146e-03 1.1328e-03 9.9648e-04 1.2499e-03
 177.5000 1.0810e-03 9.2765e-04 1.2267e-03 9.8880e-04 1.1587e-03 1.0723e-03 1.0906e-03 9.5875e-04 1.2038e-03
 178.5000 1.0406e-03 8.9262e-04 1.1816e-03 9.5194e-04 1.1155e-03 1.0320e-03 1.0502e-03 9.2246e-04 1.1597e-03
 179.5000 1.0022e-03 8.5894e-04 1.1376e-03 9.1642e-04 1.0742e-03 9.9360e-04 1.0109e-03 8.8781e-04 1.1165e-03
 180.5000 9.6480e-04 8.2649e-04 1.0953e-03 8.8186e-04 1.0339e-03 9.5693e-04 9.7344e-04 8.5440e-04 1.0752e-03
 181.5000 9.2899e-04 7.9538e-04 1.0551e-03 8.4912e-04 9.9552e-04 9.2150e-04 9.3734e-04 8.2214e-04 1.0358e-03
 182.5000 8.9414e-04 7.6549e-04 1.0159e-03 8.1725e-04 9.5808e-04 8.8714e-04 9.0202e-04 7.9123e-04 9.9744e-04
 183.5000 8.6131e-04 7.3629e-04 9.7867e-04 7.8710e-04 9.2285e-04 8.5363e-04 8.6880e-04 7.6099e-04 9.6096e-04
 184.5000 8.2973e-04 7.0893e-04 9.4348e-04 7.5821e-04 8.8906e-04 8.2214e-04 8.3712e-04 7.3267e-04 9.2650e-04
 185.5000 7.9872e-04 6.8261e-04 9.0928e-04 7.3008e-04 8.5594e-04 7.9200e-04 8.0659e-04 7.0531e-04 8.9299e-04
 186.5000 7.6963e-04 6.5725e-04 8.7680e-04 7.0339e-04 8.2464e-04 7.6272e-04 7.7693e-04 6.7910e-04 8.6131e-04
 187.5000 7.4170e-04 6.3288e-04 8.4551e-04 6.7776e-04 7.9469e-04 7.3565e-04 7.4880e-04 6.5386e-04 8.3069e-04
 188.5000 7.1539e-04 6.0972e-04 8.1471e-04 6.5366e-04 7.6646e-04 7.0906e-04 7.2154e-04 6.2986e-04 8.0035e-04
 189.5000 6.8947e-04 5.8729e-04 7.8551e-04 6.2995e-04 7.3862e-04 6.8352e-04 6.9562e-04 6.0662e-04 7.7174e-04
 190.5000 6.6480e-04 5.6570e-04 7.5773e-04 6.0730e-04 7.1213e-04 6.5837e-04 6.7046e-04 5.8435e-04 7.4458e-04
 191.5000 6.4109e-04 5.4533e-04 7.3117e-04 5.8570e-04 6.8669e-04 6.3475e-04 6.4685e-04 5.6323e-04 7.1856e-04
 192.5000 6.1776e-04 5.2538e-04 7.0535e-04 5.6438e-04 6.6182e-04 6.1190e-04 6.2381e-04 5.4259e-04 6.9322e-04
 193.5000 5.9645e-04 5.0678e-04 6.8060e-04 5.4490e-04 6.3888e-04 5.9078e-04 6.0173e-04 5.2330e-04 6.6893e-04
 194.5000 5.7504e-04 4.8845e-04 6.5663e-04 5.2522e-04 6.1584e-04 5.7014e-04 5.8032e-04 5.0438e-04 6.4550e-04
 195.5000 5.5450e-04 4.7099e-04 6.3375e-04 5.0650e-04 5.9395e-04 5.4960e-04 5.5968e-04 4.8634e-04 6.2304e-04
 196.5000 5.3491e-04 4.5400e-04 6.1084e-04 4.8854e-04 5.7302e-04 5.3021e-04 5.4000e-04 4.6877e-04 6.0038e-04
 197.5000 5.1600e-04 4.3785e-04 5.8968e-04 4.7126e-04 5.5267e-04 5.1168e-04 5.2061e-04 4.5206e-04 5.7974e-04
 198.5000 4.9862e-04 4.2224e-04 5.7014e-04 4.5542e-04 5.3405e-04 4.9354e-04 5.0227e-04 4.3584e-04 5.6064e-04
 199.5000 4.8134e-04 4.0741e-04 5.5005e-04 4.3939e-04 5.1533e-04 4.7626e-04 4.8470e-04 4.2067e-04 5.4096e-04
 200.5000 4.6435e-04 3.9324e-04 5.3158e-04 4.2413e-04 4.9738e-04 4.5974e-04 4.6771e-04 4.0589e-04 5.2282e-04
 201.5000 4.4765e-04 3.7895e-04 5.1310e-04 4.0858e-04 4.7904e-04 4.4352e-04 4.5139e-04 3.9130e-04 5.0496e-04
 202.5000 4.3171e-04 3.6547e-04 4.9561e-04 3.9427e-04 4.6243e-04 4.2816e-04 4.3584e-04 3.7718e-04 4.8758e-04
 203.5000 4.1722e-04 3.5247e-04 4.7844e-04 3.8083e-04 4.4669e-04 4.1290e-04 4.2048e-04 3.6384e-04 4.7078e-04
 204.5000 4.0243e-04 3.4022e-04 4.6112e-04 3.6739e-04 4.3094e-04 3.9859e-04 4.0598e-04 3.5117e-04 4.5360e-04
 205.5000 3.8861e-04 3.2820e-04 4.4531e-04 3.5482e-04 4.1616e-04 3.8477e-04 3.9197e-04 3.3869e-04 4.3805e-04
 206.5000 3.7507e-04 3.1673e-04 4.3038e-04 3.4253e-04 4.0166e-04 3.7152e-04 3.7843e-04 3.2678e-04 4.2346e-04
 207.5000 3.6211e-04 3.0569e-04 4.1587e-04 3.3072e-04 3.8794e-04 3.5856e-04 3.6528e-04 3.1536e-04 4.0915e-04
 208.5000 3.4982e-04 2.9514e-04 4.0168e-04 3.1958e-04 3.7469e-04 3.4608e-04 3.5290e-04 3.0442e-04 3.9523e-04
 209.5000 3.3773e-04 2.8471e-04 3.8810e-04 3.0854e-04 3.6192e-04 3.3360e-04 3.4090e-04 2.9366e-04 3.8179e-04
 210.5000 3.2602e-04 2.7446e-04 3.7490e-04 2.9770e-04 3.4934e-04 3.2218e-04 3.2947e-04 2.8310e-04 3.6883e-04
 211.5000 3.1459e-04 2.6479e-04 3.6169e-04 2.8723e-04 3.3677e-04 3.1123e-04 3.1843e-04 2.7312e-04 3.5597e-04
 212.5000 3.0384e-04 2.5534e-04 3.4967e-04 2.7706e-04 3.2534e-04 3.0077e-04 3.0730e-04 2.6352e-04 3.4416e-04
 213.5000 2.9338e-04 2.4698e-04 3.3787e-04 2.6794e-04 3.1421e-04 2.9050e-04 2.9674e-04 2.5469e-04 3.3254e-04
 214.5000 2.8358e-04 2.3811e-04 3.2642e-04 2.5882e-04 3.0365e-04 2.8051e-04 2.8656e-04 2.4557e-04 3.2131e-04
 215.5000 2.7398e-04 2.3007e-04 3.1544e-04 2.4998e-04 2.9328e-04 2.7120e-04 2.7686e-04 2.3731e-04 3.1056e-04
 216.5000 2.6477e-04 2.2238e-04 3.0498e-04 2.4163e-04 2.8339e-04 2.6218e-04 2.6765e-04 2.2934e-04 3.0029e-04
 217.5000 2.5584e-04 2.1475e-04 2.9493e-04 2.3347e-04 2.7389e-04 2.5315e-04 2.5862e-04 2.2147e-04 2.9040e-04
 218.5000 2.4720e-04 2.0719e-04 2.8478e-04 2.2550e-04 2.6458e-04 2.4451e-04 2.4989e-04 2.1370e-04 2.8042e-04
 219.5000 2.3894e-04 2.0024e-04 2.7556e-04 2.1802e-04 2.5584e-04 2.3626e-04 2.4182e-04 2.0650e-04 2.7130e-04
 220.5000 2.3098e-04 1.9350e-04 2.6645e-04 2.1082e-04 2.4730e-04 2.2838e-04 2.3357e-04 1.9949e-04 2.6237e-04
 221.5000 2.2330e-04 1.8696e-04 2.5757e-04 2.0362e-04 2.3904e-04 2.2070e-04 2.2579e-04 1.9286e-04 2.5363e-04
 222.5000 2.1571e-04 1.8069e-04 2.4921e-04 1.9680e-04 2.3088e-04 2.1331e-04 2.1830e-04 1.8634e-04 2.4547e-04
 223.5000 2.0851e-04 1.7459e-04 2.4067e-04 1.9027e-04 2.2320e-04 2.0621e-04 2.1091e-04 1.8000e-04 2.3702e-04
 224.5000 2.0160e-04 1.6858e-04 2.3235e-04 1.8394e-04 2.1581e-04 1.9872e-04 2.0390e-04 1.7386e-04 2.2877e-04
 225.5000 1.9450e-04 1.6290e-04 2.2472e-04 1.7741e-04 2.0822e-04 1.9248e-04 1.9728e-04 1.6800e-04 2.2128e-04
 226.5000 1.8787e-04 1.5714e-04 2.1716e-04 1.7136e-04 2.0112e-04 1.8566e-04 1.9018e-04 1.6205e-04 2.1389e-04
 227.5000 1.8163e-04 1.5192e-04 2.1000e-04 1.6579e-04 1.9440e-04 1.7962e-04 1.8374e-04 1.5658e-04 2.0688e-04
 228.5000 1.7568e-04 1.4674e-04 2.0324e-04 1.6022e-04 1.8797e-04 1.7366e-04 1.7779e-04 1.5130e-04 2.0026e-04
 229.5000 1.6992e-04 1.4180e-04 1.9644e-04 1.5494e-04 1.8182e-04 1.6790e-04 1.7184e-04 1.4621e-04 1.9354e-04
 230.5000 1.6454e-04 1.3758e-04 1.9047e-04 1.5034e-04 1.7606e-04 1.6272e-04 1.6656e-04 1.4170e-04 1.8768e-04
 231.5000 1.5926e-04 1.3275e-04 1.8440e-04 1.4515e-04 1.7059e-04 1.5744e-04 1.6109e-04 1.3690e-04 1.8163e-04
 232.5000 1.5408e-04 1.2851e-04 1.7789e-04 1.4054e-04 1.6474e-04 1.5206e-04 1.5590e-04 1.3248e-04 1.7530e-04
 233.5000 1.4870e-04 1.2425e-04 1.7223e-04 1.3584e-04 1.5926e-04 1.4707e-04 1.5072e-04 1.2797e-04 1.6963e-04
 234.5000 1.4390e-04 1.1992e-04 1.6655e-04 1.3133e-04 1.5408e-04 1.4227e-04 1.4563e-04 1.2355e-04 1.6406e-04
 235.5000 1.3910e-04 1.1584e-04 1.6117e-04 1.2682e-04 1.4890e-04 1.3738e-04 1.4102e-04 1.1942e-04 1.5878e-04
 236.5000 1.3459e-04 1.1204e-04 1.5600e-04 1.2278e-04 1.4410e-04 1.3258e-04 1.3632e-04 1.1549e-04 1.5370e-04
 237.5000 1.3018e-04 1.0832e-04 1.5103e-04 1.1875e-04 1.3939e-04 1.2826e-04 1.3190e-04 1.1165e-04 1.4880e-04
 238.5000 1.2595e-04 1.0467e-04 1.4603e-04 1.1482e-04 1.3478e-04 1.2413e-04 1.2768e-04 1.0790e-04 1.4390e-04
 239.5000 1.2182e-04 1.0124e-04 1.4148e-04 1.1107e-04 1.3046e-04 1.2010e-04 1.2355e-04 1.0435e-04 1.3939e-04
 240.5000 1.1789e-04 9.7826e-05 1.3694e-04 1.0752e-04 1.2614e-04 1.1616e-04 1.1962e-04 1.0080e-04 1.3498e-04
 241.5000 1.1405e-04 9.4623e-05 1.3244e-04 1.0406e-04 1.2202e-04 1.1270e-04 1.1549e-04 9.7440e-05 1.3056e-04
 242.5000 1.1040e-04 9.1599e-05 1.2818e-04 1.0070e-04 1.1818e-04 1.0906e-04 1.1174e-04 9.4349e-05 1.2634e-04
 243.5000 1.0675e-04 8.8420e-05 1.2407e-04 9.7248e-05 1.1424e-04 1.0531e-04 1.0819e-04 9.1142e-05 1.2230e-04
 244.5000 1.0310e-04 8.5584e-05 1.2019e-04 9.3955e-05 1.1040e-04 1.0186e-04 1.0474e-04 8.8214e-05 1.1846e-04
 245.5000 9.9840e-05 8.2833e-05 1.1627e-04 9.1066e-05 1.0685e-04 9.8592e-05 1.0138e-04 8.5325e-05 1.1462e-04
 246.5000 9.6576e-05 8.0067e-05 1.1255e-04 8.8080e-05 1.0330e-04 9.5251e-05 9.8208e-05 8.2483e-05 1.1098e-04
 247.5000 9.3398e-05 7.7480e-05 1.0904e-04 8.5219e-05 9.9936e-05 9.2314e-05 9.5011e-05 7.9786e-05 1.0752e-04
 248.5000 9.0499e-05 7.4916e-05 1.0547e-04 8.2474e-05 9.6864e-05 8.9318e-05 9.1958e-05 7.7194e-05 1.0397e-04
 249.5000 8.7581e-05 7.2491e-05 1.0215e-04 7.9843e-05 9.3754e-05 8.6410e-05 8.8954e-05 7.4678e-05 1.0070e-04
 250.5000 8.4797e-05 7.0047e-05 9.8909e-05 7.7222e-05 9.0739e-05 8.3549e-05 8.6045e-05 7.2202e-05 9.7536e-05
 251.5000 8.2022e-05 6.7803e-05 9.5652e-05 7.4765e-05 8.7782e-05 8.0861e-05 8.3184e-05 6.9850e-05 9.4320e-05
 252.5000 7.9190e-05 6.5648e-05 9.2549e-05 7.2221e-05 8.4835e-05 7.8182e-05 8.0563e-05 6.7622e-05 9.1219e-05
 253.5000 7.6694e-05 6.3294e-05 8.9588e-05 6.9869e-05 8.2099e-05 7.5725e-05 7.7981e-05 6.5203e-05 8.8330e-05
 254.5000 7.4342e-05 6.1271e-05 8.6818e-05 6.7718e-05 7.9555e-05 7.3325e-05 7.5456e-05 6.3120e-05 8.5622e-05
 255.5000 7.1971e-05 5.9296e-05 8.4056e-05 6.5616e-05 7.7030e-05 7.0906e-05 7.3018e-05 6.1056e-05 8.2896e-05
 256.5000 6.9629e-05 5.7404e-05 8.1238e-05 6.3523e-05 7.4592e-05 6.8698e-05 7.0646e-05 5.9078e-05 8.0074e-05
 257.5000 6.7296e-05 5.5501e-05 7.8708e-05 6.1344e-05 7.2010e-05 6.6442e-05 6.8438e-05 5.7149e-05 7.7626e-05
 258.5000 6.5270e-05 5.3724e-05 7.6219e-05 5.9510e-05 6.9840e-05 6.4349e-05 6.6288e-05 5.5306e-05 7.5168e-05
 259.5000 6.3245e-05 5.1921e-05 7.3805e-05 5.7562e-05 6.7613e-05 6.2256e-05 6.4253e-05 5.3501e-05 7.2806e-05
 260.5000 6.1162e-05 5.0356e-05 7.1564e-05 5.5718e-05 6.5472e-05 6.0278e-05 6.2218e-05 5.1869e-05 7.0570e-05
 261.5000 5.9261e-05 4.8683e-05 6.9258e-05 5.3971e-05 6.3398e-05 5.8310e-05 6.0096e-05 5.0150e-05 6.8323e-05
 262.5000 5.7322e-05 4.6808e-05 6.7052e-05 5.2243e-05 6.1344e-05 5.6390e-05 5.8234e-05 4.8163e-05 6.6134e-05
 263.5000 5.5459e-05 4.5387e-05 6.4827e-05 5.0506e-05 5.9366e-05 5.4586e-05 5.6352e-05 4.6733e-05 6.3926e-05
 264.5000 5.3702e-05 4.4097e-05 6.2846e-05 4.8931e-05 5.7437e-05 5.2867e-05 5.4634e-05 4.5408e-05 6.1997e-05
 265.5000 5.2022e-05 4.2669e-05 6.0902e-05 4.7366e-05 5.5670e-05 5.1235e-05 5.2925e-05 4.3949e-05 6.0067e-05
 266.5000 5.0323e-05 4.1263e-05 5.8999e-05 4.5850e-05 5.3837e-05 4.9574e-05 5.1034e-05 4.2480e-05 5.8224e-05
 267.5000 4.8730e-05 3.9988e-05 5.7026e-05 4.4400e-05 5.2157e-05 4.7962e-05 4.9498e-05 4.1174e-05 5.6246e-05
 268.5000 4.7155e-05 3.8751e-05 5.5302e-05 4.2979e-05 5.0467e-05 4.6435e-05 4.7942e-05 3.9898e-05 5.4557e-05
 269.5000 4.5706e-05 3.7443e-05 5.3517e-05 4.1635e-05 4.8922e-05 4.4966e-05 4.6397e-05 3.8554e-05 5.2790e-05
 270.5000 4.4208e-05 3.6232e-05 5.1854e-05 4.0291e-05 4.7338e-05 4.3498e-05 4.4909e-05 3.7296e-05 5.1149e-05
 271.5000 4.2874e-05 3.5072e-05 4.9932e-05 3.9110e-05 4.5888e-05 4.1923e-05 4.3555e-05 3.6106e-05 4.9219e-05
 272.5000 4.1174e-05 3.3916e-05 4.8338e-05 3.7526e-05 4.4064e-05 4.0608e-05 4.1952e-05 3.4925e-05 4.7683e-05
 273.5000 3.9898e-05 3.2650e-05 4.6834e-05 3.6346e-05 4.2720e-05 3.9293e-05 4.0598e-05 3.3610e-05 4.6195e-05
 274.5000 3.8611e-05 3.1583e-05 4.5416e-05 3.5184e-05 4.1338e-05 3.8006e-05 3.9341e-05 3.2506e-05 4.4803e-05
 275.5000 3.7622e-05 3.0761e-05 4.4263e-05 3.4272e-05 4.0320e-05 3.6970e-05 3.8314e-05 3.1670e-05 4.3651e-05
 276.5000 3.6413e-05 2.9779e-05 4.2799e-05 3.3197e-05 3.8986e-05 3.5712e-05 3.7152e-05 3.0653e-05 4.2211e-05
 277.5000 3.5213e-05 2.8787e-05 4.1454e-05 3.2074e-05 3.7661e-05 3.4637e-05 3.5952e-05 2.9635e-05 4.0906e-05
 278.5000 3.4128e-05 2.7862e-05 4.0072e-05 3.1075e-05 3.6538e-05 3.3562e-05 3.4771e-05 2.8685e-05 3.9523e-05
 279.5000 3.3014e-05 2.6940e-05 3.8803e-05 3.0067e-05 3.5338e-05 3.2534e-05 3.3677e-05 2.7725e-05 3.8275e-05
 280.5000 3.1958e-05 2.6077e-05 3.7546e-05 2.9098e-05 3.4205e-05 3.1478e-05 3.2582e-05 2.6842e-05 3.7037e-05
 281.5000 3.0950e-05 2.5222e-05 3.6404e-05 2.8166e-05 3.3130e-05 3.0461e-05 3.1546e-05 2.5968e-05 3.5914e-05
 282.5000 2.9962e-05 2.4421e-05 3.5241e-05 2.7293e-05 3.2064e-05 2.9453e-05 3.0528e-05 2.5133e-05 3.4771e-05
 283.5000 2.9002e-05 2.3630e-05 3.4163e-05 2.6419e-05 3.1066e-05 2.8512e-05 2.9587e-05 2.4317e-05 3.3696e-05
 284.5000 2.8099e-05 2.2837e-05 3.3085e-05 2.5565e-05 3.0067e-05 2.7475e-05 2.8627e-05 2.3530e-05 3.2650e-05
 285.5000 2.7216e-05 2.2127e-05 3.1884e-05 2.4787e-05 2.9136e-05 2.6640e-05 2.7725e-05 2.2781e-05 3.1440e-05
 286.5000 2.6333e-05 2.1398e-05 3.0769e-05 2.3990e-05 2.8195e-05 2.5795e-05 2.6842e-05 2.2022e-05 3.0326e-05
 287.5000 2.5277e-05 2.0553e-05 2.9880e-05 2.3021e-05 2.7062e-05 2.4950e-05 2.5766e-05 2.1139e-05 2.9491e-05
 288.5000 2.4528e-05 1.9893e-05 2.8976e-05 2.2330e-05 2.6304e-05 2.4125e-05 2.4998e-05 2.0467e-05 2.8579e-05
 289.5000 2.3798e-05 1.9295e-05 2.8018e-05 2.1648e-05 2.5459e-05 2.3395e-05 2.4192e-05 1.9862e-05 2.7658e-05
 290.5000 2.3030e-05 1.8756e-05 2.7159e-05 2.0986e-05 2.4662e-05 2.2646e-05 2.3501e-05 1.9296e-05 2.6794e-05
 291.5000 2.2330e-05 1.8117e-05 2.6367e-05 2.0342e-05 2.3914e-05 2.1955e-05 2.2781e-05 1.8634e-05 2.6016e-05
 292.5000 2.1629e-05 1.7584e-05 2.5512e-05 1.9699e-05 2.3165e-05 2.1235e-05 2.2042e-05 1.8096e-05 2.5171e-05
 293.5000 2.0928e-05 1.7025e-05 2.4719e-05 1.9066e-05 2.2406e-05 2.0544e-05 2.1350e-05 1.7520e-05 2.4394e-05
 294.5000 2.0304e-05 1.6455e-05 2.3933e-05 1.8470e-05 2.1734e-05 1.9901e-05 2.0698e-05 1.6944e-05 2.3616e-05
 295.5000 1.9680e-05 1.5909e-05 2.3178e-05 1.7904e-05 2.1053e-05 1.9277e-05 2.0045e-05 1.6378e-05 2.2877e-05
 296.5000 1.9008e-05 1.5396e-05 2.2447e-05 1.7309e-05 2.0352e-05 1.8653e-05 1.9411e-05 1.5840e-05 2.2147e-05
 297.5000 1.8413e-05 1.4928e-05 2.1771e-05 1.6771e-05 1.9718e-05 1.8058e-05 1.8778e-05 1.5360e-05 2.1485e-05
 298.5000 1.7837e-05 1.4407e-05 2.1072e-05 1.6195e-05 1.9085e-05 1.7443e-05 1.8163e-05 1.4851e-05 2.0803e-05
 299.5000 1.7232e-05 1.3956e-05 2.0393e-05 1.5686e-05 1.8461e-05 1.6906e-05 1.7597e-05 1.4362e-05 2.0122e-05
