# FONLL heavy quark hadroproduction cross section, calculated on Fri Aug 23 01:32:06 CEST 2019
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = bottom
# final state = lepton. NP params (cm,lm,hm) = 24.2, 26.7, 22.2
# BR(q->meson) = 1
# BR(meson->lepton) = 0.1086
# ebeam1 = 6500, ebeam2 = 6500
# PDF set = CTEQ6.6
# ptmin = 0.5
# ptmax = 299.5
# etamin = -1
# etamax = 1
# Uncertainties from scales, masses, PDFs combined quadratically
# cross section is ds/dpt (pb/GeV)
# pt      central      min       max       min_sc     max_sc     min_mass   max_mass     min_pdf    max_pdf
 157.5000 3.3632e-02 2.9778e-02 3.7261e-02 3.0849e-02 3.6120e-02 3.3411e-02 3.3812e-02 3.0975e-02 3.6268e-02
 158.5000 3.2357e-02 2.8645e-02 3.5867e-02 2.9679e-02 3.4750e-02 3.2156e-02 3.2536e-02 2.9795e-02 3.4918e-02
 159.5000 3.1134e-02 2.7550e-02 3.4526e-02 2.8561e-02 3.3443e-02 3.0944e-02 3.1323e-02 2.8645e-02 3.3611e-02
 160.5000 2.9963e-02 2.6499e-02 3.3253e-02 2.7475e-02 3.2177e-02 2.9784e-02 3.0164e-02 2.7560e-02 3.2388e-02
 161.5000 2.8835e-02 2.5505e-02 3.2036e-02 2.6453e-02 3.0975e-02 2.8656e-02 2.9035e-02 2.6516e-02 3.1207e-02
 162.5000 2.7770e-02 2.4538e-02 3.0861e-02 2.5461e-02 2.9816e-02 2.7602e-02 2.7960e-02 2.5514e-02 3.0079e-02
 163.5000 2.6758e-02 2.3621e-02 2.9736e-02 2.4534e-02 2.8730e-02 2.6568e-02 2.6927e-02 2.4555e-02 2.8983e-02
 164.5000 2.5778e-02 2.2746e-02 2.8651e-02 2.3637e-02 2.7675e-02 2.5609e-02 2.5946e-02 2.3637e-02 2.7929e-02
 165.5000 2.4839e-02 2.1904e-02 2.7608e-02 2.2773e-02 2.6663e-02 2.4660e-02 2.4997e-02 2.2762e-02 2.6916e-02
 166.5000 2.3943e-02 2.1097e-02 2.6621e-02 2.1940e-02 2.5704e-02 2.3764e-02 2.4070e-02 2.1930e-02 2.5957e-02
 167.5000 2.3068e-02 2.0328e-02 2.5665e-02 2.1149e-02 2.4766e-02 2.2910e-02 2.3205e-02 2.1118e-02 2.5029e-02
 168.5000 2.2246e-02 1.9579e-02 2.4753e-02 2.0390e-02 2.3880e-02 2.2077e-02 2.2372e-02 2.0338e-02 2.4143e-02
 169.5000 2.1445e-02 1.8867e-02 2.3887e-02 1.9652e-02 2.3015e-02 2.1286e-02 2.1571e-02 1.9599e-02 2.3311e-02
 170.5000 2.0675e-02 1.8181e-02 2.3051e-02 1.8946e-02 2.2193e-02 2.0538e-02 2.0801e-02 1.8883e-02 2.2499e-02
 171.5000 1.9947e-02 1.7520e-02 2.2210e-02 1.8282e-02 2.1402e-02 1.9810e-02 2.0063e-02 1.8187e-02 2.1677e-02
 172.5000 1.9231e-02 1.6893e-02 2.1442e-02 1.7628e-02 2.0643e-02 1.9104e-02 1.9357e-02 1.7533e-02 2.0928e-02
 173.5000 1.8556e-02 1.6292e-02 2.0693e-02 1.7006e-02 1.9916e-02 1.8429e-02 1.8672e-02 1.6911e-02 2.0200e-02
 174.5000 1.7902e-02 1.5714e-02 1.9980e-02 1.6405e-02 1.9220e-02 1.7786e-02 1.8018e-02 1.6310e-02 1.9505e-02
 175.5000 1.7280e-02 1.5158e-02 1.9283e-02 1.5836e-02 1.8545e-02 1.7164e-02 1.7385e-02 1.5730e-02 1.8830e-02
 176.5000 1.6679e-02 1.4617e-02 1.8624e-02 1.5277e-02 1.7891e-02 1.6563e-02 1.6774e-02 1.5171e-02 1.8197e-02
 177.5000 1.6099e-02 1.4104e-02 1.7992e-02 1.4750e-02 1.7280e-02 1.5994e-02 1.6194e-02 1.4634e-02 1.7575e-02
 178.5000 1.5530e-02 1.3603e-02 1.7366e-02 1.4222e-02 1.6658e-02 1.5435e-02 1.5646e-02 1.4117e-02 1.6974e-02
 179.5000 1.5003e-02 1.3127e-02 1.6788e-02 1.3738e-02 1.6089e-02 1.4908e-02 1.5119e-02 1.3622e-02 1.6415e-02
 180.5000 1.4486e-02 1.2671e-02 1.6226e-02 1.3263e-02 1.5540e-02 1.4402e-02 1.4571e-02 1.3147e-02 1.5867e-02
 181.5000 1.4001e-02 1.2238e-02 1.5680e-02 1.2820e-02 1.5024e-02 1.3927e-02 1.4086e-02 1.2694e-02 1.5330e-02
 182.5000 1.3548e-02 1.1812e-02 1.5158e-02 1.2399e-02 1.4528e-02 1.3453e-02 1.3611e-02 1.2251e-02 1.4823e-02
 183.5000 1.3084e-02 1.1407e-02 1.4650e-02 1.1987e-02 1.4033e-02 1.2989e-02 1.3147e-02 1.1819e-02 1.4328e-02
 184.5000 1.2641e-02 1.1017e-02 1.4164e-02 1.1576e-02 1.3558e-02 1.2557e-02 1.2725e-02 1.1418e-02 1.3854e-02
 185.5000 1.2219e-02 1.0656e-02 1.3698e-02 1.1186e-02 1.3105e-02 1.2135e-02 1.2304e-02 1.1049e-02 1.3400e-02
 186.5000 1.1808e-02 1.0297e-02 1.3249e-02 1.0817e-02 1.2673e-02 1.1734e-02 1.1893e-02 1.0670e-02 1.2957e-02
 187.5000 1.1418e-02 9.9388e-03 1.2808e-02 1.0451e-02 1.2240e-02 1.1334e-02 1.1492e-02 1.0302e-02 1.2536e-02
 188.5000 1.1049e-02 9.6009e-03 1.2394e-02 1.0104e-02 1.1840e-02 1.0965e-02 1.1112e-02 9.9547e-03 1.2135e-02
 189.5000 1.0680e-02 9.2872e-03 1.1987e-02 9.7765e-03 1.1450e-02 1.0606e-02 1.0754e-02 9.6226e-03 1.1734e-02
 190.5000 1.0333e-02 8.9762e-03 1.1600e-02 9.4560e-03 1.1081e-02 1.0252e-02 1.0386e-02 9.3011e-03 1.1355e-02
 191.5000 9.9927e-03 8.6763e-03 1.1220e-02 9.1419e-03 1.0712e-02 9.9168e-03 1.0056e-02 8.9911e-03 1.0986e-02
 192.5000 9.6606e-03 8.3913e-03 1.0865e-02 8.8445e-03 1.0362e-02 9.5952e-03 9.7312e-03 8.6906e-03 1.0638e-02
 193.5000 9.3517e-03 8.1052e-03 1.0514e-02 8.5536e-03 1.0024e-02 9.2863e-03 9.4086e-03 8.3965e-03 1.0297e-02
 194.5000 9.0480e-03 7.8445e-03 1.0179e-02 8.2794e-03 9.7006e-03 8.9784e-03 9.1050e-03 8.1245e-03 9.9705e-03
 195.5000 8.7539e-03 7.5895e-03 9.8562e-03 8.0117e-03 9.3865e-03 8.6927e-03 8.8034e-03 7.8588e-03 9.6553e-03
 196.5000 8.4703e-03 7.3417e-03 9.5363e-03 7.7533e-03 9.0839e-03 8.4133e-03 8.5283e-03 7.6005e-03 9.3401e-03
 197.5000 8.1993e-03 7.0999e-03 9.2340e-03 7.5003e-03 8.7887e-03 8.1413e-03 8.2531e-03 7.3527e-03 9.0480e-03
 198.5000 7.9389e-03 6.8699e-03 8.9426e-03 7.2620e-03 8.5093e-03 7.8820e-03 7.9863e-03 7.1134e-03 8.7634e-03
 199.5000 7.6869e-03 6.6438e-03 8.6608e-03 7.0301e-03 8.2383e-03 7.6342e-03 7.7354e-03 6.8783e-03 8.4882e-03
 200.5000 7.4381e-03 6.4248e-03 8.3899e-03 6.8034e-03 7.9716e-03 7.3770e-03 7.4908e-03 6.6505e-03 8.2246e-03
 201.5000 7.2019e-03 6.2244e-03 8.1294e-03 6.5883e-03 7.7196e-03 7.1482e-03 7.2578e-03 6.4428e-03 7.9695e-03
 202.5000 6.9742e-03 6.0195e-03 7.8744e-03 6.3785e-03 7.4740e-03 6.9236e-03 7.0174e-03 6.2299e-03 7.7217e-03
 203.5000 6.7560e-03 5.8281e-03 7.6310e-03 6.1782e-03 7.2388e-03 6.7054e-03 6.7971e-03 6.0317e-03 7.4845e-03
 204.5000 6.5430e-03 5.6453e-03 7.3964e-03 5.9832e-03 7.0122e-03 6.4945e-03 6.5841e-03 5.8430e-03 7.2547e-03
 205.5000 6.3416e-03 5.4660e-03 7.1695e-03 5.7987e-03 6.7950e-03 6.2942e-03 6.3796e-03 5.6563e-03 7.0333e-03
 206.5000 6.1434e-03 5.2889e-03 6.9502e-03 5.6184e-03 6.5841e-03 6.0981e-03 6.1814e-03 5.4708e-03 6.8182e-03
 207.5000 5.9526e-03 5.1220e-03 6.7372e-03 5.4434e-03 6.3785e-03 5.9094e-03 5.9905e-03 5.2979e-03 6.6105e-03
 208.5000 5.7702e-03 4.9620e-03 6.5314e-03 5.2757e-03 6.1824e-03 5.7270e-03 5.8071e-03 5.1323e-03 6.4091e-03
 209.5000 5.5920e-03 4.8047e-03 6.3340e-03 5.1113e-03 5.9916e-03 5.5499e-03 5.6279e-03 4.9700e-03 6.2162e-03
 210.5000 5.4191e-03 4.6541e-03 6.1410e-03 4.9542e-03 5.8061e-03 5.3790e-03 5.4560e-03 4.8129e-03 6.0275e-03
 211.5000 5.2547e-03 4.5097e-03 5.9578e-03 4.8034e-03 5.6300e-03 5.2156e-03 5.2905e-03 4.6632e-03 5.8482e-03
 212.5000 5.0955e-03 4.3705e-03 5.7766e-03 4.6579e-03 5.4581e-03 5.0564e-03 5.1281e-03 4.5187e-03 5.6711e-03
 213.5000 4.9384e-03 4.2353e-03 5.6048e-03 4.5145e-03 5.2915e-03 4.9025e-03 4.9731e-03 4.3785e-03 5.5024e-03
 214.5000 4.7897e-03 4.1079e-03 5.4374e-03 4.3775e-03 5.1313e-03 4.7539e-03 4.8224e-03 4.2478e-03 5.3390e-03
 215.5000 4.6442e-03 3.9816e-03 5.2744e-03 4.2457e-03 4.9763e-03 4.6094e-03 4.6779e-03 4.1160e-03 5.1787e-03
 216.5000 4.5040e-03 3.8576e-03 5.1184e-03 4.1170e-03 4.8266e-03 4.4692e-03 4.5367e-03 3.9874e-03 5.0259e-03
 217.5000 4.3669e-03 3.7390e-03 4.9669e-03 3.9937e-03 4.6790e-03 4.3342e-03 4.4007e-03 3.8630e-03 4.8783e-03
 218.5000 4.2436e-03 3.6236e-03 4.8210e-03 3.8788e-03 4.5462e-03 4.2035e-03 4.2657e-03 3.7438e-03 4.7349e-03
 219.5000 4.1139e-03 3.5131e-03 4.6785e-03 3.7596e-03 4.4070e-03 4.0791e-03 4.1402e-03 3.6300e-03 4.5957e-03
 220.5000 3.9916e-03 3.4034e-03 4.5431e-03 3.6458e-03 4.2752e-03 3.9557e-03 4.0169e-03 3.5172e-03 4.4639e-03
 221.5000 3.8724e-03 3.3014e-03 4.4101e-03 3.5382e-03 4.1466e-03 3.8387e-03 3.8978e-03 3.4107e-03 4.3342e-03
 222.5000 3.7575e-03 3.2015e-03 4.2814e-03 3.4328e-03 4.0243e-03 3.7249e-03 3.7828e-03 3.3074e-03 4.2077e-03
 223.5000 3.6468e-03 3.1040e-03 4.1561e-03 3.3316e-03 3.9062e-03 3.6142e-03 3.6721e-03 3.2061e-03 4.0844e-03
 224.5000 3.5351e-03 3.0112e-03 4.0361e-03 3.2314e-03 3.7902e-03 3.5066e-03 3.5657e-03 3.1091e-03 3.9652e-03
 225.5000 3.4328e-03 2.9194e-03 3.9160e-03 3.1355e-03 3.6764e-03 3.4033e-03 3.4602e-03 3.0153e-03 3.8493e-03
 226.5000 3.3316e-03 2.8319e-03 3.8018e-03 3.0417e-03 3.5678e-03 3.3021e-03 3.3559e-03 2.9257e-03 3.7375e-03
 227.5000 3.2325e-03 2.7489e-03 3.6927e-03 2.9520e-03 3.4613e-03 3.2082e-03 3.2578e-03 2.8392e-03 3.6310e-03
 228.5000 3.1376e-03 2.6657e-03 3.5848e-03 2.8656e-03 3.3601e-03 3.1123e-03 3.1650e-03 2.7528e-03 3.5245e-03
 229.5000 3.0459e-03 2.5875e-03 3.4815e-03 2.7823e-03 3.2620e-03 3.0227e-03 3.0701e-03 2.6716e-03 3.4233e-03
 230.5000 2.9594e-03 2.5112e-03 3.3819e-03 2.7032e-03 3.1692e-03 2.9331e-03 2.9837e-03 2.5925e-03 3.3253e-03
 231.5000 2.8740e-03 2.4363e-03 3.2851e-03 2.6242e-03 3.0775e-03 2.8487e-03 2.8983e-03 2.5156e-03 3.2304e-03
 232.5000 2.7907e-03 2.3642e-03 3.1911e-03 2.5483e-03 2.9879e-03 2.7654e-03 2.8108e-03 2.4407e-03 3.1387e-03
 233.5000 2.7085e-03 2.2940e-03 3.0999e-03 2.4734e-03 2.9004e-03 2.6843e-03 2.7285e-03 2.3680e-03 3.0490e-03
 234.5000 2.6315e-03 2.2251e-03 3.0101e-03 2.4017e-03 2.8160e-03 2.6062e-03 2.6516e-03 2.2973e-03 2.9615e-03
 235.5000 2.5546e-03 2.1603e-03 2.9243e-03 2.3321e-03 2.7359e-03 2.5314e-03 2.5757e-03 2.2299e-03 2.8761e-03
 236.5000 2.4797e-03 2.0981e-03 2.8438e-03 2.2657e-03 2.6568e-03 2.4576e-03 2.5019e-03 2.1645e-03 2.7971e-03
 237.5000 2.4091e-03 2.0359e-03 2.7621e-03 2.1993e-03 2.5788e-03 2.3869e-03 2.4291e-03 2.1012e-03 2.7180e-03
 238.5000 2.3406e-03 1.9771e-03 2.6841e-03 2.1371e-03 2.5061e-03 2.3205e-03 2.3595e-03 2.0401e-03 2.6410e-03
 239.5000 2.2720e-03 1.9187e-03 2.6086e-03 2.0738e-03 2.4323e-03 2.2552e-03 2.2931e-03 1.9800e-03 2.5672e-03
 240.5000 2.2067e-03 1.8630e-03 2.5347e-03 2.0148e-03 2.3627e-03 2.1908e-03 2.2277e-03 1.9220e-03 2.4945e-03
 241.5000 2.1455e-03 1.8099e-03 2.4659e-03 1.9589e-03 2.2973e-03 2.1265e-03 2.1645e-03 1.8672e-03 2.4270e-03
 242.5000 2.0854e-03 1.7573e-03 2.3982e-03 1.9030e-03 2.2330e-03 2.0654e-03 2.1033e-03 1.8134e-03 2.3606e-03
 243.5000 2.0253e-03 1.7056e-03 2.3318e-03 1.8482e-03 2.1677e-03 2.0085e-03 2.0422e-03 1.7596e-03 2.2963e-03
 244.5000 1.9673e-03 1.6555e-03 2.2668e-03 1.7965e-03 2.1065e-03 1.9515e-03 1.9842e-03 1.7069e-03 2.2320e-03
 245.5000 1.9136e-03 1.6069e-03 2.2026e-03 1.7459e-03 2.0485e-03 1.8956e-03 1.9283e-03 1.6574e-03 2.1687e-03
 246.5000 1.8598e-03 1.5614e-03 2.1412e-03 1.6974e-03 1.9905e-03 1.8440e-03 1.8746e-03 1.6099e-03 2.1086e-03
 247.5000 1.8071e-03 1.5177e-03 2.0825e-03 1.6500e-03 1.9346e-03 1.7913e-03 1.8229e-03 1.5646e-03 2.0506e-03
 248.5000 1.7565e-03 1.4728e-03 2.0238e-03 1.6036e-03 1.8809e-03 1.7386e-03 1.7712e-03 1.5182e-03 1.9926e-03
 249.5000 1.7069e-03 1.4318e-03 1.9671e-03 1.5583e-03 1.8282e-03 1.6901e-03 1.7206e-03 1.4760e-03 1.9368e-03
 250.5000 1.6595e-03 1.3914e-03 1.9131e-03 1.5140e-03 1.7765e-03 1.6426e-03 1.6732e-03 1.4349e-03 1.8840e-03
 251.5000 1.6131e-03 1.3517e-03 1.8586e-03 1.4718e-03 1.7270e-03 1.5962e-03 1.6257e-03 1.3938e-03 1.8303e-03
 252.5000 1.5667e-03 1.3130e-03 1.8095e-03 1.4296e-03 1.6785e-03 1.5519e-03 1.5804e-03 1.3537e-03 1.7818e-03
 253.5000 1.5224e-03 1.2760e-03 1.7567e-03 1.3906e-03 1.6300e-03 1.5077e-03 1.5361e-03 1.3147e-03 1.7301e-03
 254.5000 1.4802e-03 1.2377e-03 1.7083e-03 1.3506e-03 1.5846e-03 1.4665e-03 1.4929e-03 1.2757e-03 1.6827e-03
 255.5000 1.4381e-03 1.2031e-03 1.6620e-03 1.3126e-03 1.5393e-03 1.4244e-03 1.4518e-03 1.2399e-03 1.6373e-03
 256.5000 1.4001e-03 1.1689e-03 1.6176e-03 1.2768e-03 1.4982e-03 1.3854e-03 1.4085e-03 1.2051e-03 1.5941e-03
 257.5000 1.3601e-03 1.1364e-03 1.5739e-03 1.2409e-03 1.4560e-03 1.3463e-03 1.3706e-03 1.1713e-03 1.5509e-03
 258.5000 1.3231e-03 1.1025e-03 1.5289e-03 1.2061e-03 1.4159e-03 1.3094e-03 1.3326e-03 1.1365e-03 1.5066e-03
 259.5000 1.2873e-03 1.0723e-03 1.4883e-03 1.1745e-03 1.3780e-03 1.2725e-03 1.2957e-03 1.1049e-03 1.4665e-03
 260.5000 1.2493e-03 1.0426e-03 1.4467e-03 1.1418e-03 1.3379e-03 1.2367e-03 1.2599e-03 1.0733e-03 1.4254e-03
 261.5000 1.2146e-03 1.0114e-03 1.4063e-03 1.1070e-03 1.2989e-03 1.2009e-03 1.2262e-03 1.0427e-03 1.3864e-03
 262.5000 1.1808e-03 9.8383e-04 1.3693e-03 1.0775e-03 1.2641e-03 1.1692e-03 1.1924e-03 1.0135e-03 1.3495e-03
 263.5000 1.1481e-03 9.5460e-04 1.3324e-03 1.0469e-03 1.2304e-03 1.1355e-03 1.1597e-03 9.8366e-04 1.3126e-03
 264.5000 1.1176e-03 9.2865e-04 1.2961e-03 1.0189e-03 1.1956e-03 1.1060e-03 1.1281e-03 9.5688e-04 1.2778e-03
 265.5000 1.0870e-03 9.0299e-04 1.2617e-03 9.9168e-04 1.1629e-03 1.0743e-03 1.0954e-03 9.3011e-04 1.2441e-03
 266.5000 1.0564e-03 8.7696e-04 1.2274e-03 9.6321e-04 1.1302e-03 1.0443e-03 1.0659e-03 9.0354e-04 1.2103e-03
 267.5000 1.0280e-03 8.5333e-04 1.1947e-03 9.3728e-04 1.1007e-03 1.0169e-03 1.0388e-03 8.7918e-04 1.1777e-03
 268.5000 1.0001e-03 8.2885e-04 1.1622e-03 9.1123e-04 1.0701e-03 9.8957e-04 1.0096e-03 8.5409e-04 1.1460e-03
 269.5000 9.7196e-04 8.0594e-04 1.1301e-03 8.8677e-04 1.0400e-03 9.6152e-04 9.8145e-04 8.2984e-04 1.1144e-03
 270.5000 9.4413e-04 7.8256e-04 1.0992e-03 8.6073e-04 1.0107e-03 9.3401e-04 9.5478e-04 8.0612e-04 1.0838e-03
 271.5000 9.1925e-04 7.6119e-04 1.0701e-03 8.3785e-04 9.8345e-04 9.0849e-04 9.2905e-04 7.8419e-04 1.0554e-03
 272.5000 8.9384e-04 7.3978e-04 1.0402e-03 8.1487e-04 9.5667e-04 8.8245e-04 9.0269e-04 7.6205e-04 1.0257e-03
 273.5000 8.6854e-04 7.1781e-04 1.0109e-03 7.9157e-04 9.2926e-04 8.5778e-04 8.7802e-04 7.3938e-04 9.9695e-04
 274.5000 8.4471e-04 6.9810e-04 9.8348e-04 7.6996e-04 9.0385e-04 8.3416e-04 8.5314e-04 7.1903e-04 9.6996e-04
 275.5000 8.2267e-04 6.7952e-04 9.5849e-04 7.5014e-04 8.8024e-04 8.1297e-04 8.3121e-04 6.9963e-04 9.4539e-04
 276.5000 7.9979e-04 6.6074e-04 9.3272e-04 7.2958e-04 8.5588e-04 7.9052e-04 8.0865e-04 6.8013e-04 9.1999e-04
 277.5000 7.7755e-04 6.4114e-04 9.0709e-04 7.0839e-04 8.3258e-04 7.6859e-04 7.8651e-04 6.6031e-04 8.9447e-04
 278.5000 7.5720e-04 6.2456e-04 8.8344e-04 6.8972e-04 8.1034e-04 7.4845e-04 7.6595e-04 6.4334e-04 8.7138e-04
 279.5000 7.3633e-04 6.0717e-04 8.5946e-04 6.7075e-04 7.8830e-04 7.2747e-04 7.4444e-04 6.2541e-04 8.4766e-04
 280.5000 7.1650e-04 5.8973e-04 8.3570e-04 6.5240e-04 7.6690e-04 7.0533e-04 7.2410e-04 6.0770e-04 8.2425e-04
 281.5000 6.9637e-04 5.7332e-04 8.1264e-04 6.3448e-04 7.4539e-04 6.8603e-04 7.0459e-04 5.9052e-04 8.0148e-04
 282.5000 6.7549e-04 5.5610e-04 7.8926e-04 6.1508e-04 7.2283e-04 6.6769e-04 6.8509e-04 5.7280e-04 7.7850e-04
 283.5000 6.5746e-04 5.4001e-04 7.6820e-04 5.9884e-04 7.0322e-04 6.4903e-04 6.6611e-04 5.5604e-04 7.5794e-04
 284.5000 6.3943e-04 5.2486e-04 7.4779e-04 5.8219e-04 6.8456e-04 6.3111e-04 6.4650e-04 5.4054e-04 7.3770e-04
 285.5000 6.2151e-04 5.1086e-04 7.2775e-04 5.6669e-04 6.6558e-04 6.1424e-04 6.2910e-04 5.2567e-04 7.1787e-04
 286.5000 6.0517e-04 4.9569e-04 7.0842e-04 5.5119e-04 6.4797e-04 5.9695e-04 6.1181e-04 5.1028e-04 6.9890e-04
 287.5000 5.8914e-04 4.8206e-04 6.8974e-04 5.3664e-04 6.3047e-04 5.8113e-04 5.9515e-04 4.9616e-04 6.8066e-04
 288.5000 5.7312e-04 4.6866e-04 6.7049e-04 5.2209e-04 6.1339e-04 5.6490e-04 5.7723e-04 4.8234e-04 6.6168e-04
 289.5000 5.5730e-04 4.5592e-04 6.5236e-04 5.0786e-04 5.9652e-04 5.4919e-04 5.6215e-04 4.6917e-04 6.4376e-04
 290.5000 5.4086e-04 4.4286e-04 6.3362e-04 4.9246e-04 5.7871e-04 5.3327e-04 5.4718e-04 4.5599e-04 6.2531e-04
 291.5000 5.2547e-04 4.3096e-04 6.1672e-04 4.7876e-04 5.6237e-04 5.1924e-04 5.3221e-04 4.4354e-04 6.0865e-04
 292.5000 5.1049e-04 4.1867e-04 6.0003e-04 4.6537e-04 5.4666e-04 5.0543e-04 5.1756e-04 4.3068e-04 5.9210e-04
 293.5000 4.9710e-04 4.0631e-04 5.8278e-04 4.5240e-04 5.3190e-04 4.9057e-04 5.0364e-04 4.1835e-04 5.7512e-04
 294.5000 4.8298e-04 3.9546e-04 5.6701e-04 4.3975e-04 5.1661e-04 4.7633e-04 4.9046e-04 4.0717e-04 5.5962e-04
 295.5000 4.6969e-04 3.8484e-04 5.5063e-04 4.2815e-04 5.0290e-04 4.6316e-04 4.7665e-04 3.9600e-04 5.4318e-04
 296.5000 4.5715e-04 3.7382e-04 5.3635e-04 4.1634e-04 4.8941e-04 4.5029e-04 4.6400e-04 3.8482e-04 5.2916e-04
 297.5000 4.4523e-04 3.6275e-04 5.2266e-04 4.0549e-04 4.7665e-04 4.3796e-04 4.5103e-04 3.7333e-04 5.1577e-04
 298.5000 4.3195e-04 3.5288e-04 5.0810e-04 3.9315e-04 4.6221e-04 4.2594e-04 4.3838e-04 3.6331e-04 5.0153e-04
 299.5000 4.2025e-04 3.4254e-04 4.9380e-04 3.8261e-04 4.4987e-04 4.1392e-04 4.2626e-04 3.5256e-04 4.8730e-04
