# FONLL heavy quark hadroproduction cross section, calculated on Thu Jun 27 01:27:55 CEST 2019
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = bottom
# final state = J/psi from a single B. NP params (cm,lm,hm) = 24.2, 26.7, 22.2
# BR(q->meson) = 1
# BR(B->J/psi) = 0.0116
# ebeam1 = 6500, ebeam2 = 6500
# PDF set = CTEQ6.6
# ptmin = 0
# ptmax = 50
# etamin = -1
# etamax = 1
# Uncertainties from scales, masses, PDFs combined quadratically
# cross section is ds/dpt (pb/GeV)
# pt      central      min       max       min_sc     max_sc     min_mass   max_mass     min_pdf    max_pdf
  38.7500 6.1642e+01 5.3293e+01 7.0874e+01 5.3928e+01 7.0308e+01 6.0819e+01 6.2431e+01 5.8557e+01 6.4728e+01
  39.0000 5.9763e+01 5.1688e+01 6.8690e+01 5.2304e+01 6.8138e+01 5.8974e+01 6.0529e+01 5.6770e+01 6.2756e+01
  39.2500 5.7965e+01 5.0151e+01 6.6586e+01 5.0750e+01 6.6050e+01 5.7200e+01 5.8696e+01 5.5065e+01 6.0865e+01
  39.5000 5.6225e+01 4.8659e+01 6.4551e+01 4.9242e+01 6.4032e+01 5.5494e+01 5.6933e+01 5.3406e+01 5.9032e+01
  39.7500 5.4543e+01 4.7228e+01 6.2590e+01 4.7792e+01 6.2083e+01 5.3836e+01 5.5228e+01 5.1817e+01 5.7269e+01
  40.0000 5.2919e+01 4.5841e+01 6.0708e+01 4.6388e+01 6.0216e+01 5.2246e+01 5.3580e+01 5.0274e+01 5.5564e+01
  40.2500 5.1353e+01 4.4500e+01 5.8885e+01 4.5031e+01 5.8406e+01 5.0704e+01 5.1991e+01 4.8790e+01 5.3917e+01
  40.5000 4.9845e+01 4.3206e+01 5.7119e+01 4.3720e+01 5.6654e+01 4.9207e+01 5.0460e+01 4.7363e+01 5.2328e+01
  40.7500 4.8384e+01 4.1955e+01 5.5425e+01 4.2456e+01 5.4972e+01 4.7780e+01 4.8975e+01 4.5971e+01 5.0796e+01
  41.0000 4.6980e+01 4.0739e+01 5.3786e+01 4.1226e+01 5.3348e+01 4.6388e+01 4.7548e+01 4.4637e+01 4.9312e+01
  41.2500 4.5611e+01 3.9585e+01 5.2210e+01 4.0055e+01 5.1782e+01 4.5043e+01 4.6156e+01 4.3349e+01 4.7885e+01
  41.5000 4.4300e+01 3.8448e+01 5.0679e+01 3.8906e+01 5.0263e+01 4.3755e+01 4.4822e+01 4.2096e+01 4.6504e+01
  41.7500 4.3024e+01 3.7361e+01 4.9208e+01 3.7804e+01 4.8801e+01 4.2502e+01 4.3535e+01 4.0890e+01 4.5170e+01
  42.0000 4.1795e+01 3.6309e+01 4.7780e+01 3.6737e+01 4.7386e+01 4.1296e+01 4.2294e+01 3.9730e+01 4.3871e+01
  42.2500 4.0612e+01 3.5288e+01 4.6401e+01 3.5705e+01 4.6017e+01 4.0124e+01 4.1087e+01 3.8605e+01 4.2630e+01
  42.5000 3.9463e+01 3.4301e+01 4.5080e+01 3.4707e+01 4.4706e+01 3.8988e+01 3.9927e+01 3.7514e+01 4.1424e+01
  42.7500 3.8361e+01 3.3346e+01 4.3789e+01 3.3744e+01 4.3430e+01 3.7897e+01 3.8802e+01 3.6459e+01 4.0252e+01
  43.0000 3.7282e+01 3.2430e+01 4.2542e+01 3.2816e+01 4.2189e+01 3.6842e+01 3.7712e+01 3.5438e+01 3.9127e+01
  43.2500 3.6250e+01 3.1534e+01 4.1347e+01 3.1912e+01 4.1006e+01 3.5821e+01 3.6656e+01 3.4452e+01 3.8036e+01
  43.5000 3.5241e+01 3.0666e+01 4.0180e+01 3.1030e+01 3.9846e+01 3.4823e+01 3.5647e+01 3.3501e+01 3.6981e+01
  43.7500 3.4266e+01 2.9828e+01 3.9059e+01 3.0183e+01 3.8732e+01 3.3872e+01 3.4661e+01 3.2573e+01 3.5960e+01
  44.0000 3.3327e+01 2.9025e+01 3.7971e+01 2.9371e+01 3.7654e+01 3.2944e+01 3.3698e+01 3.1680e+01 3.4974e+01
  44.2500 3.2422e+01 2.8235e+01 3.6915e+01 2.8571e+01 3.6610e+01 3.2051e+01 3.2782e+01 3.0821e+01 3.4011e+01
  44.5000 3.1540e+01 2.7479e+01 3.5902e+01 2.7805e+01 3.5600e+01 3.1181e+01 3.1888e+01 2.9986e+01 3.3095e+01
  44.7500 3.0682e+01 2.6746e+01 3.4918e+01 2.7063e+01 3.4626e+01 3.0334e+01 3.1018e+01 2.9174e+01 3.2190e+01
  45.0000 2.9858e+01 2.6033e+01 3.3973e+01 2.6344e+01 3.3686e+01 2.9522e+01 3.0183e+01 2.8385e+01 3.1332e+01
  45.2500 2.9058e+01 2.5347e+01 3.3047e+01 2.5648e+01 3.2770e+01 2.8733e+01 2.9371e+01 2.7631e+01 3.0485e+01
  45.5000 2.8281e+01 2.4669e+01 3.2150e+01 2.4963e+01 3.1877e+01 2.7968e+01 2.8594e+01 2.6889e+01 2.9673e+01
  45.7500 2.7527e+01 2.4030e+01 3.1285e+01 2.4314e+01 3.1018e+01 2.7225e+01 2.7828e+01 2.6181e+01 2.8884e+01
  46.0000 2.6808e+01 2.3395e+01 3.0451e+01 2.3676e+01 3.0195e+01 2.6506e+01 2.7098e+01 2.5485e+01 2.8118e+01
  46.2500 2.6100e+01 2.2791e+01 2.9633e+01 2.3061e+01 2.9383e+01 2.5810e+01 2.6378e+01 2.4824e+01 2.7376e+01
  46.5000 2.5416e+01 2.2196e+01 2.8849e+01 2.2458e+01 2.8606e+01 2.5137e+01 2.5682e+01 2.4174e+01 2.6657e+01
  46.7500 2.4754e+01 2.1619e+01 2.8089e+01 2.1878e+01 2.7852e+01 2.4488e+01 2.5021e+01 2.3536e+01 2.5961e+01
  47.0000 2.4116e+01 2.1069e+01 2.7350e+01 2.1321e+01 2.7121e+01 2.3850e+01 2.4360e+01 2.2933e+01 2.5288e+01
  47.2500 2.3490e+01 2.0532e+01 2.6640e+01 2.0776e+01 2.6413e+01 2.3235e+01 2.3734e+01 2.2342e+01 2.4638e+01
  47.5000 2.2887e+01 2.0002e+01 2.5937e+01 2.0242e+01 2.5717e+01 2.2643e+01 2.3119e+01 2.1762e+01 2.4000e+01
  47.7500 2.2295e+01 1.9500e+01 2.5273e+01 1.9732e+01 2.5056e+01 2.2063e+01 2.2527e+01 2.1205e+01 2.3386e+01
  48.0000 2.1727e+01 1.9009e+01 2.4620e+01 1.9233e+01 2.4406e+01 2.1495e+01 2.1959e+01 2.0671e+01 2.2794e+01
  48.2500 2.1182e+01 1.8537e+01 2.3985e+01 1.8757e+01 2.3780e+01 2.0961e+01 2.1390e+01 2.0149e+01 2.2214e+01
  48.5000 2.0648e+01 1.8066e+01 2.3374e+01 1.8282e+01 2.3177e+01 2.0428e+01 2.0857e+01 1.9639e+01 2.1646e+01
  48.7500 2.0126e+01 1.7618e+01 2.2779e+01 1.7829e+01 2.2585e+01 1.9917e+01 2.0323e+01 1.9140e+01 2.1100e+01
  49.0000 1.9616e+01 1.7186e+01 2.2200e+01 1.7388e+01 2.2005e+01 1.9418e+01 1.9824e+01 1.8664e+01 2.0578e+01
  49.2500 1.9128e+01 1.6761e+01 2.1635e+01 1.6959e+01 2.1448e+01 1.8931e+01 1.9326e+01 1.8200e+01 2.0056e+01
  49.5000 1.8653e+01 1.6348e+01 2.1096e+01 1.6542e+01 2.0915e+01 1.8467e+01 1.8838e+01 1.7748e+01 1.9558e+01
  49.7500 1.8200e+01 1.5942e+01 2.0570e+01 1.6136e+01 2.0393e+01 1.8003e+01 1.8374e+01 1.7307e+01 1.9082e+01
  50.0000 1.7748e+01 1.5557e+01 2.0055e+01 1.5741e+01 1.9882e+01 1.7562e+01 1.7922e+01 1.6890e+01 1.8606e+01
